label,hu_moments
2,"[0.0013438563240816158, 3.11342543503452e-11, 9.27235639631403e-15, 2.65669559398981e-13, -2.0666723392442502e-27, -3.7551258567729257e-19, -1.302287224953731e-26]"
2,"[0.001312792419136375, 1.3296472767182225e-11, 4.694553613492612e-15, 2.5187889454775794e-13, -5.854711973518727e-27, 5.821676288115645e-19, -6.382872852166333e-27]"
2,"[0.001277996245271848, 4.633744695466123e-12, 4.117195375583836e-15, 6.38998219254401e-14, -8.328607410110225e-28, 6.908284544737851e-20, -6.169122796892079e-28]"
2,"[0.0012534068961809457, 2.828878829429639e-12, 4.8136271095971025e-15, 7.093836280643277e-14, -1.3062852432800503e-27, -8.458315850163994e-21, -1.094800386203122e-28]"
2,"[0.0012389489516754849, 1.4909739222957154e-12, 2.496953103252962e-15, 7.326030699960548e-14, -4.436696279632318e-29, 4.648707315368189e-20, 9.89857068229247e-28]"
2,"[0.0012278216707837645, 2.2665823878157023e-12, 2.161934917376953e-15, 6.080276280506871e-14, 1.4645479404350633e-28, 6.326821821014917e-20, 6.815603114246473e-28]"
2,"[0.001199607687519754, 1.0381249166576144e-12, 1.6185038649467648e-15, 1.0014184249945293e-13, -1.125854839278638e-27, -4.586256602493219e-20, -5.982070698283921e-28]"
2,"[0.0012038597961925581, 1.0633837103628292e-13, 3.3100121116007683e-15, 7.302828147577036e-14, 7.7621823043458705e-28, 2.350825290069875e-20, 8.286334507579036e-28]"
2,"[0.0011901957382710777, 9.960323106853183e-15, 7.435991873468965e-16, 1.931619467377439e-14, 5.175502965292802e-29, 1.8782929043131443e-21, 5.177511085659313e-29]"
2,"[0.0010190740393637764, 6.187735508297354e-12, 3.0562632492203285e-17, 3.023131687327752e-14, -2.006079037783112e-29, 7.25263660213503e-20, -2.1023591193346874e-29]"
2,"[0.0010166297941644198, 6.8405546447627845e-12, 4.983371908878181e-18, 2.5083204315344543e-14, -7.099897214340207e-30, 6.558279794940283e-20, -5.3138199355794336e-30]"
2,"[0.0011713790627248392, 6.760735019038365e-14, 6.012078321963367e-16, 4.206534138142492e-15, -3.818277322880475e-30, 1.0130706344053979e-21, -5.4928369132176656e-30]"
2,"[0.001016981291137619, 6.981390832457864e-12, 4.112359020970182e-18, 2.6808661982532584e-14, -8.721844607712373e-30, 7.082407266776728e-20, 1.7788516072596277e-30]"
2,"[0.0010171493238821652, 7.028167174874482e-12, 1.0493492674380373e-17, 2.6967292372541635e-14, -1.4111457924266648e-29, 7.141265269694513e-20, -2.5807875468619427e-30]"
2,"[0.0010171305728837166, 6.712132457078634e-12, 1.0633835391213496e-17, 2.539380411656479e-14, -1.3195815329474203e-29, 6.529213556550585e-20, -1.75775876932141e-32]"
2,"[0.0010175216781286643, 6.92479418669817e-12, 1.9532856304872342e-17, 2.494434538940255e-14, -1.6327875978206108e-29, 6.517625440849764e-20, -6.047113339034892e-30]"
2,"[0.0010174209022526905, 6.695078147147733e-12, 2.548622014711454e-17, 2.6419187884154435e-14, -2.1340263108083638e-29, 6.752970153788547e-20, -3.8152766710981206e-30]"
2,"[0.0010177306121314966, 6.678913807055435e-12, 2.0810662391930518e-17, 2.7788291180511175e-14, -2.0971571493901962e-29, 7.159788238633933e-20, 2.597029026626589e-30]"
2,"[0.0010180804915946137, 6.400996806117403e-12, 1.6420438243379677e-17, 2.612992067262993e-14, -1.7094726357946725e-29, 6.592872221393528e-20, -8.509118762157202e-31]"
2,"[0.0010179520445968136, 7.2461133045565555e-12, 1.832157850706896e-17, 2.545446985067357e-14, -1.4691776589186348e-29, 6.772816713588439e-20, -9.29108623434034e-30]"
2,"[0.0010176809804991029, 6.8873601866373556e-12, 1.9072247571329148e-17, 2.4099813816841794e-14, -1.467264884672141e-29, 6.306642205636684e-20, -7.188280358770132e-30]"
2,"[0.0010197914554399127, 7.653529721756284e-12, 7.864087715849343e-17, 2.6180730413944325e-14, -5.259870831076493e-30, 6.194400682264429e-20, 3.7196104532014606e-29]"
2,"[0.0010180725465205945, 6.948259603896932e-12, 1.3914857058356214e-17, 2.929665039089682e-14, -1.863666408141833e-29, 7.715672470947066e-20, -1.6017670987801574e-30]"
2,"[0.0010199219669741358, 7.38451881847166e-12, 2.078756824591239e-17, 2.354033570165498e-14, 4.4078481996197546e-30, 4.837289028143551e-20, 1.5866344124297058e-29]"
2,"[0.0010200197494440633, 7.67404651430397e-12, 3.479431552446493e-17, 2.165362056833302e-14, -8.43678497814735e-30, 5.021425091085263e-20, 1.679538781557142e-29]"
2,"[0.0010203144720911791, 8.372806656909435e-12, 2.8122635088549885e-17, 2.2764244126300586e-14, -7.154486032147467e-30, 5.581677894412639e-20, 1.6750133834065613e-29]"
2,"[0.0010188492513351715, 6.53519041232959e-12, 1.814262383080342e-17, 2.914942890423825e-14, -2.0231667599384796e-29, 7.280424785742686e-20, -6.327346861770409e-30]"
2,"[0.001018140448598993, 5.889162123387376e-12, 1.5814989852130642e-17, 2.891530041943448e-14, -1.7217684884906787e-29, 6.866323879295508e-20, -9.267867031476965e-30]"
2,"[0.0010183119655998094, 6.338383192529265e-12, 3.5012577167073623e-17, 2.828177348316339e-14, -2.0331203849772275e-29, 6.944191576678722e-20, -1.9459611113530914e-29]"
2,"[0.0010194234186819183, 7.643323869033681e-12, 2.926125110719128e-17, 2.3720172672706744e-14, -1.047219173503523e-29, 5.673333041394817e-20, 1.6758759854394238e-29]"
2,"[0.0010175479850953555, 6.324304056204674e-12, 2.784882806646524e-17, 2.815551861878988e-14, -1.8088630449650673e-29, 6.87377520715743e-20, -1.715756812268677e-29]"
2,"[0.001019404450844428, 7.936829669502847e-12, 2.9236182157975135e-17, 2.2001931150288905e-14, -5.650899294860834e-30, 5.1768165562563465e-20, 1.671694323469566e-29]"
2,"[0.0010180264500135464, 1.1702025362289222e-11, 2.169225403493839e-17, 2.1395819544581266e-14, 1.3219480020747483e-29, -9.036111483915219e-21, -6.141037025382588e-30]"
2,"[0.0010196013897828989, 7.735019573879744e-12, 3.5152521778460254e-17, 2.191338313293573e-14, -4.765583567978447e-30, 5.0452042088288596e-20, 1.863302436723256e-29]"
2,"[0.001019559745624001, 7.779395032778718e-12, 4.4153722287337215e-17, 2.1378759258946882e-14, -6.662617349318921e-30, 5.1389917907364915e-20, 1.9673433147159442e-29]"
2,"[0.0010196763664713814, 7.960355395797636e-12, 6.603554546696063e-17, 2.2973506903449646e-14, -1.0722009354058552e-29, 5.669385953446944e-20, 2.6186251346272785e-29]"
2,"[0.0010192217718593415, 8.352945132673504e-12, 7.900130282415768e-17, 2.415061826184767e-14, -1.275750701156363e-29, 6.127151327145269e-20, 3.0822895282249265e-29]"
2,"[0.0010185942653821497, 8.161397512255706e-12, 6.73232147735152e-17, 2.4206976470223688e-14, -1.8330651602719848e-29, 6.291273245420214e-20, 2.487870757515481e-29]"
2,"[0.0010197900038285, 9.177617043817355e-12, 4.651356006984455e-17, 2.8307104743430168e-14, 1.6443574202548142e-30, 7.336024221165906e-20, 3.243961818481447e-29]"
2,"[0.0010209194468567121, 1.0975196049575685e-11, 6.37953620421451e-17, 2.968671589005188e-14, 3.8478985715273525e-29, 3.083960339168193e-20, 1.372740299293634e-29]"
2,"[0.001021010724547525, 8.465228916526903e-12, 1.1254947067031534e-17, 1.1557108493160494e-14, -5.0817256915165994e-31, 3.0391701273755095e-20, 4.137077351960752e-30]"
2,"[0.0010205328270068217, 1.0485987632794166e-11, 5.1221005400326727e-17, 2.835996092561554e-14, 3.3609767267153114e-29, 2.7617074973497566e-20, 6.221903039199598e-30]"
2,"[0.0010211978877859868, 8.50775957514139e-12, 1.415134362089865e-17, 1.2598276786386672e-14, 2.8738989377046025e-30, 1.845241835951548e-20, 4.4762819580673076e-30]"
2,"[0.001018218111917324, 1.0967701618939526e-11, 2.469985777201405e-17, 2.0870416854074337e-14, 1.330613202696361e-29, -1.6766473145248453e-20, -6.890849185803645e-30]"
2,"[0.0010234010699514675, 8.075453077505728e-12, 2.2263125307296234e-17, 4.506555049318453e-15, -1.2327778126706323e-30, 1.2388501578669672e-20, 7.196281566122024e-31]"
2,"[0.0010229694767612272, 9.01617806467011e-12, 4.0772308503083595e-17, 9.167786104760528e-15, 2.0670660489367302e-30, 2.3814384463845355e-20, -5.209971626231157e-30]"
2,"[0.001022369799494999, 7.193689449389071e-12, 4.2860886873120165e-17, 1.7947425272772802e-14, 1.6405636772064038e-30, 4.423137399192531e-20, -1.565532912669226e-29]"
2,"[0.001022288787584601, 6.689066658030715e-12, 3.259527464830085e-17, 3.098107469614644e-14, 4.702911264471302e-30, 7.276216203925122e-20, -3.077581982984139e-29]"
2,"[0.0010250547220625318, 6.181187467070402e-12, 2.6108501382014306e-17, 1.8757747569591064e-14, 7.270650304621197e-30, -4.3269090813466326e-21, 1.0929456052888299e-29]"
2,"[0.0010272758435278, 6.147451566071593e-12, 4.7386085089527535e-17, 6.597538198112057e-15, 2.4013422934686982e-30, -2.8029405435690846e-21, 2.8002903953878297e-30]"
2,"[0.001021712243037279, 6.391488462645126e-12, 8.732392350888893e-17, 1.2249918128973296e-14, 1.2662413701752847e-29, -1.0179601393977715e-20, 4.296831024434781e-31]"
2,"[0.0010266759664208434, 5.132909271974578e-12, 1.5588873651318753e-16, 1.0541375079323408e-14, -1.3219524504340998e-29, 2.1909404165354047e-20, 2.8011774556728715e-30]"
2,"[0.0010252791003310688, 5.588456538295185e-12, 1.209849034226457e-16, 3.694892365829219e-15, -4.469241815556486e-31, 5.764016047464446e-21, -2.4296425743809504e-30]"
2,"[0.001023522637435016, 6.149629193757754e-12, 1.129612630450415e-16, 5.787876486024041e-15, 3.9516212997457935e-30, -7.605384487768563e-21, 2.507362573696758e-30]"
2,"[0.0010172449577376089, 9.795863284024272e-12, 7.196799322332298e-18, 1.961504907088856e-14, 4.109025684675337e-30, 4.068546401633097e-20, 6.117955776116998e-30]"
2,"[0.0010265147414517174, 7.962088693067014e-12, 8.266304781774614e-17, 1.5984438978624663e-14, -1.806684087622367e-29, 4.5094330068574224e-20, -3.345171179080533e-30]"
2,"[0.0010236708085454393, 7.481726969544623e-12, 1.1598027581889066e-16, 3.4285101406981435e-14, -2.805908122795518e-29, 8.317495493323612e-20, -6.234432096615609e-29]"
2,"[0.00102072647662675, 6.2274525712001055e-12, 1.7433152507760009e-16, 1.9186229810364687e-14, -1.0044778222516206e-29, 4.198891642455742e-20, -3.3620655794093236e-29]"
2,"[0.0010198580692049708, 5.0789263179184906e-12, 1.3883984471795413e-16, 1.713239019883895e-14, -2.538991125389941e-29, 3.7226403869135974e-20, 7.316648805084337e-30]"
2,"[0.0010177233161234654, 5.793154084569516e-12, 1.3228401656040562e-16, 4.132077533687398e-15, -2.583913141458452e-30, 8.117961020461501e-21, -1.629788349623292e-30]"
2,"[0.001018402079478542, 6.184134925677046e-12, 8.46057941707298e-17, 2.158879214328279e-15, -2.927639996149967e-31, 4.147723471892013e-21, -8.749823749995623e-31]"
2,"[0.0010178931701014875, 6.076336519542181e-12, 5.821359659780443e-17, 1.796183639105367e-15, -5.215246353110982e-31, 4.382390714983065e-21, -2.556538486542186e-31]"
2,"[0.001018548870732244, 6.028143257628869e-12, 5.868197346108919e-17, 2.321859673980714e-15, -8.328891431304523e-31, 5.664732995159534e-21, -2.020665300731215e-31]"
2,"[0.001018612771832668, 6.358718671289146e-12, 1.6857854115363316e-17, 3.1386268361613595e-15, -7.1326264761371896e-31, 7.790583739210689e-21, -1.116992404369164e-31]"
2,"[0.0010189912794874808, 6.289724461308276e-12, 3.996112096847663e-17, 3.198503774542718e-15, -1.0561630942622022e-30, 7.958381422947094e-21, -4.383259222279675e-31]"
2,"[0.0010184345534249284, 1.1634075656235111e-11, 4.620652894336626e-17, 2.168483920898482e-14, 1.9679940984466623e-29, -3.379346596029959e-21, -9.157716704915836e-30]"
2,"[0.0010189704786634798, 5.9780071021785585e-12, 3.7184336799548767e-17, 4.876394822812686e-15, -2.0439464659112105e-30, 1.1451400942573482e-20, 3.661463515787119e-31]"
2,"[0.0010202651282400026, 7.651871381649071e-12, 5.643629377236014e-17, 2.439819188808449e-15, 7.180951007804085e-31, -3.444200313643273e-21, -5.513574447935513e-31]"
2,"[0.0010211625415022893, 7.49213711124207e-12, 5.132494960906519e-17, 2.7606344402571395e-15, 7.985494996824387e-31, -2.933053566712073e-21, -6.649423420787794e-31]"
2,"[0.0010210680303407308, 7.745704088016493e-12, 5.658434910235014e-17, 2.9857978985595196e-15, 1.1992652663349601e-30, 2.5292240134841743e-22, -2.6066290888093117e-31]"
2,"[0.0010211849201401577, 7.949780405747215e-12, 8.076279658343661e-17, 1.8304813912035464e-15, 7.037454462635995e-31, 5.008357802249121e-22, 9.316608368485479e-33]"
2,"[0.0010226951836868271, 8.773692643867137e-12, 8.36312821949103e-17, 5.190007199594577e-15, -7.520944938082266e-31, -1.4216455016647063e-20, -3.335553708150698e-30]"
2,"[0.0010220276563306877, 8.707990861976183e-12, 9.080496051047146e-17, 4.1077024856240336e-15, -1.757341373774096e-30, -1.1867535333525983e-20, -1.7903793542446398e-30]"
2,"[0.0010224718309478566, 9.202513337940068e-12, 1.3678345684564734e-16, 3.0344894189996974e-15, -1.9483971191255153e-30, -8.350192238688606e-21, -1.6045773716387907e-31]"
2,"[0.0010234578227411436, 8.055062126185577e-12, 1.1696454581357446e-16, 7.251536271380884e-15, 3.0718988139322664e-30, -1.4503472627285493e-20, -5.929958536586853e-30]"
2,"[0.001023077784435075, 1.0076544004959685e-11, 8.007094921973116e-17, 1.8517576797904734e-15, -6.998834767987738e-31, -3.889733982862487e-21, 1.3634058353328967e-31]"
2,"[0.0010171252921276006, 9.778374454449192e-12, 3.4064001723144723e-18, 1.972396042741917e-14, 3.449915742229623e-30, 4.212415458574889e-20, 3.773118501352155e-30]"
2,"[0.0010275186924830256, 6.554409432318609e-12, 1.4356301825310108e-16, 2.3006434450307852e-14, 6.210602899968633e-30, 3.417927449117585e-20, 4.134762453513928e-29]"
2,"[0.001027468231193992, 7.058742056617558e-12, 9.280249230853114e-17, 1.822843793075498e-14, 2.699875549827131e-30, 3.017930803106961e-20, 2.3554265953574355e-29]"
2,"[0.0010270294929153824, 8.251512581360612e-12, 6.770436973498219e-17, 1.5507236630533468e-14, -3.6180349129331635e-30, 2.7941933181290655e-20, 1.5472095225338093e-29]"
2,"[0.0010278054887482252, 7.442644845163018e-12, 6.663182172164352e-17, 1.8539775821386535e-14, -7.413846953322e-30, 3.391916120195439e-20, 1.9226275469680937e-29]"
2,"[0.0010270573490823189, 7.741410106259373e-12, 7.993431533915412e-17, 1.435215080028546e-14, -4.633007310803586e-30, 2.765896011113826e-20, 1.4657639649258166e-29]"
2,"[0.001028056242214346, 7.484473645470451e-12, 7.437219364548619e-17, 1.5652160950166234e-14, -2.669500032989614e-30, 2.7690467682264715e-20, 1.6675228725836797e-29]"
2,"[0.0010280525109545025, 7.611676650645363e-12, 6.765011964320586e-17, 1.4011996220380727e-14, -8.384686710896852e-31, 2.1300736554612882e-20, 1.361640541747561e-29]"
2,"[0.001028239544374887, 7.77517442217762e-12, 8.428600153193508e-17, 1.432823118164298e-14, 2.744102671930461e-30, 1.153970427654262e-20, 1.5504910440841498e-29]"
2,"[0.001028569278323013, 6.980112946311559e-12, 9.852450242466932e-17, 1.5685087446727265e-14, 6.727334528865539e-30, 1.88120508323587e-20, 1.8301279090566426e-29]"
2,"[0.0010289117140719376, 7.106646185702277e-12, 6.955218724914902e-17, 1.527000861122384e-14, 3.764442330830813e-30, 1.67212210424759e-20, 1.5279837889796e-29]"
2,"[0.0010184662273468419, 1.0908392263070065e-11, 3.801999319678341e-17, 2.2989381118038976e-14, 1.5769277144262317e-29, -1.1935880879037413e-20, -1.460406560232358e-29]"
2,"[0.0010283885149678768, 6.926094748424121e-12, 6.946382669069769e-17, 1.0792167273918051e-14, -4.2590173063226405e-30, 1.4493488937558685e-20, 8.317147185886127e-30]"
2,"[0.001027916215685159, 7.382903132239348e-12, 5.785486747689538e-17, 8.826947963616198e-15, -2.0816961722777804e-30, 1.1115119436183286e-20, 5.954521553804434e-30]"
2,"[0.0010283989807539085, 6.665699936000321e-12, 1.5445179458990893e-16, 8.84236865481981e-15, -6.218677299473473e-30, 1.484657723373626e-20, 8.25289280287327e-30]"
2,"[0.001028144753891255, 6.8176426787388975e-12, 1.6027029778096581e-16, 1.0644546175894925e-14, -8.081264649886102e-30, 2.0813635589441454e-20, 1.1313458223828545e-29]"
2,"[0.001026214264553096, 6.4459247661114726e-12, 1.8574368189058362e-16, 1.5460836397257413e-15, -3.6655360139984535e-31, 2.3076942366737447e-21, 7.430309072477832e-31]"
2,"[0.001029551880838673, 6.453599475142373e-12, 2.223090303395938e-16, 3.886803187833416e-15, 3.447779887366885e-30, 3.571575709504496e-21, -1.080068396669969e-30]"
2,"[0.001033324872269933, 7.98366495014509e-12, 3.011397621008019e-16, 2.7232173638274026e-15, 1.9971033291750968e-30, -2.538097428467634e-21, 1.4467683681424234e-30]"
2,"[0.0010348214773353063, 7.575687234542453e-12, 2.714204244533618e-16, 3.408998520013695e-15, 2.3491919923089812e-30, -4.954892482652395e-21, 2.2878224427474927e-30]"
2,"[0.0010351246746351836, 7.2299611879933885e-12, 3.369853933909e-16, 3.3803360137551384e-15, 2.3095156910149514e-30, -5.192049273312676e-21, 2.7717379944563324e-30]"
2,"[0.0010330760973171348, 9.516882413853109e-12, 2.262135665113121e-16, 9.061517023517363e-15, -6.517385495071648e-31, 2.4764005749464624e-20, -1.295722492774894e-29]"
2,"[0.0014143426482444927, 1.2908281435950308e-10, 2.1411510330098573e-15, 1.0932272712385642e-12, -3.1245224793689715e-26, -7.715227591692771e-18, -4.267658825139891e-26]"
2,"[0.0014232552498293655, 9.904827474505627e-11, 5.305953987057768e-15, 3.2291279097771856e-12, 2.3206988862554414e-25, 1.4711687513857538e-17, -3.5327076369865474e-25]"
2,"[0.0012695647140571053, 2.3256927975247703e-08, 1.838935261541243e-11, 1.279163154280644e-10, -6.0703883969419955e-21, -1.9394437301114496e-14, -1.2806488607627722e-21]"
2,"[0.0010190593072696846, 6.8386229775053975e-12, 3.5782347706258816e-17, 2.978681311836085e-14, -3.028537060473219e-29, 7.764710812519894e-20, -5.335658235141733e-30]"
3,"[0.0008408539401654682, 8.872064633158526e-12, 1.7397574428439822e-14, 6.066043030324273e-13, 4.0386326684847967e-26, -1.6522227739609374e-18, 4.7458216940101056e-26]"
3,"[0.0008407638948040504, 8.843922716333926e-12, 1.7459790995305522e-14, 6.060298368779438e-13, 4.0714870756782376e-26, -1.6414986907808656e-18, 4.720659619075592e-26]"
3,"[0.0008409963331889971, 8.877814332032559e-12, 1.7758599397035484e-14, 6.136185497991167e-13, 4.089344748100514e-26, -1.6707663627318188e-18, 4.9302645274551564e-26]"
3,"[0.0008390534582781132, 7.586960958630838e-12, 1.7632995820857384e-14, 4.962291044153892e-13, 2.453971604817651e-26, -1.2193603171867132e-18, 3.9400924246257467e-26]"
3,"[0.0008396239301076098, 7.217757316770519e-12, 1.8224431634622995e-14, 5.062790853268825e-13, 2.775025114423944e-26, -1.2008720817335794e-18, 3.993600378166385e-26]"
3,"[0.0008413809390763005, 8.60716109439624e-12, 1.9702094438450787e-14, 5.338527905878977e-13, 1.9072308936995594e-26, -1.4204292829104828e-18, 5.1321239159753645e-26]"
3,"[0.000841352265395322, 7.979443454401925e-12, 1.9539110670621173e-14, 5.464377107014292e-13, 2.1532593908639238e-26, -1.4021125325801592e-18, 5.219587696966801e-26]"
3,"[0.000840864957840188, 7.488142912981739e-12, 1.8738348216476513e-14, 5.51547678642386e-13, 2.946908304999529e-26, -1.349801831704955e-18, 4.770281240406305e-26]"
3,"[0.0008435896938487657, 6.630183063859309e-12, 1.8942260875186253e-14, 5.382896034798655e-13, 3.0300040660461256e-26, -1.2707779026583558e-18, 4.5126255432443416e-26]"
3,"[0.0008428650688120404, 7.402724411196475e-12, 1.906395114430854e-14, 5.309972571039063e-13, 2.6953086059300785e-26, -1.3037521955517061e-18, 4.6127717235989256e-26]"
3,"[0.0008434750835414359, 6.7248615693091264e-12, 1.8728396686119646e-14, 5.432041117094842e-13, 3.2987586457584235e-26, -1.2795116234033079e-18, 4.3745564132139874e-26]"
3,"[0.0008423888520556039, 6.845937712309819e-12, 1.8665767626826527e-14, 5.445777905403073e-13, 3.307004185181309e-26, -1.296214330680051e-18, 4.382857661598525e-26]"
3,"[0.0008423231094419881, 7.33916542670265e-12, 1.8516922167547485e-14, 5.621235812242082e-13, 3.3788675161135036e-26, -1.3873959687031604e-18, 4.6339270740328447e-26]"
3,"[0.000842652932616371, 8.021616678411295e-12, 1.821173022918906e-14, 6.190871499604722e-13, 5.127030913359966e-26, -1.5251953272432322e-18, 4.114094544773901e-26]"
3,"[0.0008382674768529356, 7.057945901433757e-12, 1.7635739978610252e-14, 5.069142486370696e-13, 2.712567529356236e-26, -1.2170961109447954e-18, 3.9514416968219237e-26]"
3,"[0.0008395202422356869, 7.288399677581864e-12, 1.7560618808665866e-14, 5.653255733825633e-13, 4.126875498993042e-26, -1.3544617043079807e-18, 3.833586869370051e-26]"
3,"[0.0008400399890761189, 7.745314520551196e-12, 1.751710316311986e-14, 5.766387043967497e-13, 4.155222193000694e-26, -1.4190483632209208e-18, 4.0399650124446834e-26]"
3,"[0.0008403797493303339, 7.931463636103004e-12, 1.742498931364509e-14, 5.728935657738093e-13, 4.0797068802612296e-26, -1.4306442285456738e-18, 4.01494687732491e-26]"
3,"[0.0008402121748680004, 8.199419386943612e-12, 1.6973771067548075e-14, 5.690691908107741e-13, 4.028153801492209e-26, -1.4438639559016973e-18, 3.880008757207812e-26]"
3,"[0.0008383359404207336, 6.3901353306375895e-12, 1.7592576464166988e-14, 4.849263446525367e-13, 3.18330773781358e-26, -9.923911919562024e-19, 3.150832606125907e-26]"
3,"[0.0008383177373039596, 5.89069572673948e-12, 1.728304941281381e-14, 4.888008432661832e-13, 3.3095104492828076e-26, -9.770307882839261e-19, 3.0383478466886905e-26]"
3,"[0.0008390978964441653, 5.8848907328202366e-12, 1.7466974673184834e-14, 4.979786160719048e-13, 3.429977833436005e-26, -1.0017648376913307e-18, 3.131330954390131e-26]"
3,"[0.0008413404747365895, 5.795993458401049e-12, 1.8645129416851774e-14, 4.750117513776828e-13, 2.9183134497127517e-26, -9.565398151517848e-19, 3.386334967421969e-26]"
3,"[0.0008408688216350461, 6.173817783652398e-12, 1.8424997922013777e-14, 4.789801204420853e-13, 2.960105258165528e-26, -1.0035949105717708e-18, 3.388914431219651e-26]"
3,"[0.0008423277564642088, 8.015721942577564e-12, 1.784807146837928e-14, 6.08337918441749e-13, 4.9370757582937794e-26, -1.5160168884952747e-18, 3.975772338445631e-26]"
3,"[0.0008420896183983083, 6.807155514931476e-12, 1.881633218111078e-14, 5.154252379636768e-13, 2.893898844754029e-26, -1.1656639174555406e-18, 4.1701870602530134e-26]"
3,"[0.000839667944169275, 7.656471043542284e-12, 1.810688548768212e-14, 5.727618086297153e-13, 3.416932400048641e-26, -1.4025877356034223e-18, 4.7272664940914775e-26]"
3,"[0.0008400095714036885, 7.930387798762263e-12, 1.844744413229225e-14, 5.754937927794074e-13, 3.5144346920092925e-26, -1.4241412167932267e-18, 4.775929142712925e-26]"
3,"[0.0008383940824434246, 7.0411800695984695e-12, 1.6985404456668965e-14, 5.770545956250983e-13, 4.379461898987634e-26, -1.3077822160705704e-18, 3.66858882370329e-26]"
3,"[0.0008384489507828495, 7.1314409797968344e-12, 1.719488855630608e-14, 5.790681978736547e-13, 4.380503365533418e-26, -1.3287544271426804e-18, 3.7681619494017404e-26]"
3,"[0.0008421156218713586, 7.053809150279142e-12, 1.9006877829683567e-14, 5.416880685052116e-13, 3.287689794261488e-26, -1.246704232899961e-18, 4.4047296242031826e-26]"
3,"[0.0008409122377058218, 6.686598980349287e-12, 1.801144483420143e-14, 5.174599065942107e-13, 3.392619619412611e-26, -1.139961111513722e-18, 3.66692573019703e-26]"
3,"[0.000839899176299909, 7.769883110991595e-12, 1.816935376693179e-14, 5.881302391890553e-13, 3.636950011279806e-26, -1.429671979186468e-18, 4.87185607362873e-26]"
3,"[0.0008403146794514159, 7.666763384804051e-12, 1.85801176893705e-14, 5.886391093959261e-13, 3.713219046274278e-26, -1.4184018414162233e-18, 4.910011840205187e-26]"
3,"[0.0008397325384181138, 7.642760041274506e-12, 1.8098576753049678e-14, 5.926222520836694e-13, 3.7065468418220243e-26, -1.43123989209352e-18, 4.8918306528206035e-26]"
3,"[0.0008427926547106587, 8.0781118564781e-12, 1.817067763045978e-14, 6.163326150590017e-13, 5.0659274807302657e-26, -1.5388678741438308e-18, 4.1083145690625444e-26]"
3,"[0.0008403831092819205, 7.493350336106518e-12, 1.8693145954687434e-14, 5.986521281998641e-13, 3.8991580075100627e-26, -1.4298799964031904e-18, 4.990216079416658e-26]"
3,"[0.000838957036551556, 6.9673527114819436e-12, 1.742971433275784e-14, 5.892533514075572e-13, 4.663728486643532e-26, -1.3404100661794374e-18, 3.7297288983350016e-26]"
3,"[0.0008389131382647997, 6.9983095147495965e-12, 1.6908199547994465e-14, 5.852966920001895e-13, 4.568335989510877e-26, -1.3540969251166071e-18, 3.610031315601201e-26]"
3,"[0.0008388039674131315, 7.2145860303108925e-12, 1.6847676682451146e-14, 5.890661373433037e-13, 4.608315697136997e-26, -1.3917565607229064e-18, 3.633314215837746e-26]"
3,"[0.000839137893172002, 7.072154834983212e-12, 1.7053960879149432e-14, 5.856985499838465e-13, 4.5552442445418927e-26, -1.3741107078716755e-18, 3.6762087851055416e-26]"
3,"[0.000843459386584639, 6.64960679110785e-12, 1.9366735127057596e-14, 5.49359425095101e-13, 3.498466292444538e-26, -1.2511662354168537e-18, 4.457542731350584e-26]"
3,"[0.0008434535274835018, 6.208407004543503e-12, 1.9185037018291597e-14, 5.417652054042919e-13, 3.5596736316711095e-26, -1.2051752721540402e-18, 4.223206776483535e-26]"
3,"[0.0008401350192282153, 5.4014462231959554e-12, 1.8542288877367562e-14, 4.925593028162616e-13, 2.888252368575254e-26, -9.780862912655497e-19, 3.7170451860628034e-26]"
3,"[0.0008388850267237102, 8.425251042907568e-12, 1.756655716861357e-14, 6.330044127945157e-13, 4.4426098768265627e-26, -1.634228563826619e-18, 4.9818958548690657e-26]"
3,"[0.0008407404967881468, 8.423051495942253e-12, 1.859541592240808e-14, 6.456815529466637e-13, 4.4240487187470777e-26, -1.697098606527591e-18, 5.521264047805756e-26]"
3,"[0.0008410412714916072, 9.399181445308279e-12, 1.7927044111566254e-14, 6.11161311320644e-13, 3.9426065318324185e-26, -1.699480211051663e-18, 5.0378250865706663e-26]"
3,"[0.0008429098649138955, 7.1654215578165535e-12, 1.896828348993799e-14, 5.747416777343774e-13, 3.9251238983105275e-26, -1.369655212347944e-18, 4.539307020307987e-26]"
3,"[0.0008431295559676178, 6.957963024393945e-12, 1.986638205627864e-14, 5.40297277010509e-13, 3.6286140508796334e-26, -1.1954741126857257e-18, 4.262306002569161e-26]"
3,"[0.0008433892909329607, 6.787623504193746e-12, 2.0405499164842136e-14, 5.031761208968509e-13, 1.6508748024907797e-26, -1.1501628773850844e-18, 4.8239670453400364e-26]"
3,"[0.0008422139865855673, 6.137343989266259e-12, 2.0273011010515767e-14, 4.3311458151475876e-13, 1.1922146336748379e-26, -8.855369283979326e-19, 3.879417295270506e-26]"
3,"[0.0008408108991469862, 7.12911521043767e-12, 1.927728348279411e-14, 4.89419903464734e-13, 1.681789298833404e-26, -1.1304783231767757e-18, 4.4464213068695596e-26]"
3,"[0.0008411238588064027, 6.52667841024775e-12, 1.9957666639152515e-14, 4.196710405264761e-13, 1.4613240023699985e-26, -8.789912565862052e-19, 3.551908226630027e-26]"
